state,year,week,date2,deaths,date,month
Florida,2018,51,12/22/2018,3978,2018-12-22T05:00:00Z,12
Florida,2018,52,12/29/2018,4180,2018-12-29T05:00:00Z,12
Georgia,2014,1,01/04/2014,933,2014-01-04T05:00:00Z,1
Georgia,2014,2,01/11/2014,1735,2014-01-11T05:00:00Z,1
Georgia,2014,3,01/18/2014,1664,2014-01-18T05:00:00Z,1
Georgia,2014,4,01/25/2014,1691,2014-01-25T05:00:00Z,1
Georgia,2014,5,02/01/2014,1608,2014-02-01T05:00:00Z,2
Georgia,2014,6,02/08/2014,1590,2014-02-08T05:00:00Z,2
Georgia,2014,7,02/15/2014,1529,2014-02-15T05:00:00Z,2
Georgia,2014,8,02/22/2014,1535,2014-02-22T05:00:00Z,2
Georgia,2014,9,03/01/2014,1526,2014-03-01T05:00:00Z,3
Georgia,2014,10,03/08/2014,1460,2014-03-08T05:00:00Z,3
Georgia,2014,11,03/15/2014,1452,2014-03-15T04:00:00Z,3
Georgia,2014,12,03/22/2014,1516,2014-03-22T04:00:00Z,3
Georgia,2014,13,03/29/2014,1514,2014-03-29T04:00:00Z,3
Georgia,2014,14,04/05/2014,1552,2014-04-05T04:00:00Z,4
Georgia,2014,15,04/12/2014,1438,2014-04-12T04:00:00Z,4
Georgia,2014,16,04/19/2014,1373,2014-04-19T04:00:00Z,4
Georgia,2014,17,04/26/2014,1506,2014-04-26T04:00:00Z,4
Georgia,2014,18,05/03/2014,1433,2014-05-03T04:00:00Z,5
Georgia,2014,19,05/10/2014,1486,2014-05-10T04:00:00Z,5
Georgia,2014,20,05/17/2014,1432,2014-05-17T04:00:00Z,5
Georgia,2014,21,05/24/2014,1479,2014-05-24T04:00:00Z,5
Georgia,2014,22,05/31/2014,1494,2014-05-31T04:00:00Z,5
Georgia,2014,23,06/07/2014,1426,2014-06-07T04:00:00Z,6
Georgia,2014,24,06/14/2014,1401,2014-06-14T04:00:00Z,6
Georgia,2014,25,06/21/2014,1334,2014-06-21T04:00:00Z,6
Georgia,2014,26,06/28/2014,1415,2014-06-28T04:00:00Z,6
Georgia,2014,27,07/05/2014,1365,2014-07-05T04:00:00Z,7
Georgia,2014,28,07/12/2014,1381,2014-07-12T04:00:00Z,7
Georgia,2014,29,07/19/2014,1398,2014-07-19T04:00:00Z,7
Georgia,2014,30,07/26/2014,1332,2014-07-26T04:00:00Z,7
Georgia,2014,31,08/02/2014,1315,2014-08-02T04:00:00Z,8
Georgia,2014,32,08/09/2014,1450,2014-08-09T04:00:00Z,8
Georgia,2014,33,08/16/2014,1347,2014-08-16T04:00:00Z,8
Georgia,2014,34,08/23/2014,1438,2014-08-23T04:00:00Z,8
Georgia,2014,35,08/30/2014,1365,2014-08-30T04:00:00Z,8
Georgia,2014,36,09/06/2014,1400,2014-09-06T04:00:00Z,9
Georgia,2014,37,09/13/2014,1365,2014-09-13T04:00:00Z,9
Georgia,2014,38,09/20/2014,1391,2014-09-20T04:00:00Z,9
Georgia,2014,39,09/27/2014,1367,2014-09-27T04:00:00Z,9
Georgia,2014,40,10/04/2014,1421,2014-10-04T04:00:00Z,10
Georgia,2014,41,10/11/2014,1481,2014-10-11T04:00:00Z,10
Georgia,2014,42,10/18/2014,1415,2014-10-18T04:00:00Z,10
Georgia,2014,43,10/25/2014,1418,2014-10-25T04:00:00Z,10
Georgia,2014,44,11/01/2014,1429,2014-11-01T04:00:00Z,11
Georgia,2014,45,11/08/2014,1538,2014-11-08T05:00:00Z,11
Georgia,2014,46,11/15/2014,1522,2014-11-15T05:00:00Z,11
Georgia,2014,47,11/22/2014,1488,2014-11-22T05:00:00Z,11
Georgia,2014,48,11/29/2014,1559,2014-11-29T05:00:00Z,11
Georgia,2014,49,12/06/2014,1668,2014-12-06T05:00:00Z,12
Georgia,2014,50,12/13/2014,1645,2014-12-13T05:00:00Z,12
Georgia,2014,51,12/20/2014,1711,2014-12-20T05:00:00Z,12
Georgia,2014,52,12/27/2014,1715,2014-12-27T05:00:00Z,12
Georgia,2014,53,01/03/2015,1789,2015-01-03T05:00:00Z,1
Georgia,2015,1,01/10/2015,1768,2015-01-10T05:00:00Z,1
Georgia,2015,2,01/17/2015,1721,2015-01-17T05:00:00Z,1
Georgia,2015,3,01/24/2015,1651,2015-01-24T05:00:00Z,1
Georgia,2015,4,01/31/2015,1655,2015-01-31T05:00:00Z,1
Georgia,2015,5,02/07/2015,1629,2015-02-07T05:00:00Z,2
Georgia,2015,6,02/14/2015,1656,2015-02-14T05:00:00Z,2
Georgia,2015,7,02/21/2015,1700,2015-02-21T05:00:00Z,2
Georgia,2015,8,02/28/2015,1745,2015-02-28T05:00:00Z,2
Georgia,2015,9,03/07/2015,1665,2015-03-07T05:00:00Z,3
Georgia,2015,10,03/14/2015,1698,2015-03-14T04:00:00Z,3
Georgia,2015,11,03/21/2015,1589,2015-03-21T04:00:00Z,3
Georgia,2015,12,03/28/2015,1583,2015-03-28T04:00:00Z,3
Georgia,2015,13,04/04/2015,1574,2015-04-04T04:00:00Z,4
Georgia,2015,14,04/11/2015,1540,2015-04-11T04:00:00Z,4
Georgia,2015,15,04/18/2015,1452,2015-04-18T04:00:00Z,4
Georgia,2015,16,04/25/2015,1572,2015-04-25T04:00:00Z,4
Georgia,2015,17,05/02/2015,1514,2015-05-02T04:00:00Z,5
Georgia,2015,18,05/09/2015,1499,2015-05-09T04:00:00Z,5
Georgia,2015,19,05/16/2015,1512,2015-05-16T04:00:00Z,5
Georgia,2015,20,05/23/2015,1528,2015-05-23T04:00:00Z,5
Georgia,2015,21,05/30/2015,1428,2015-05-30T04:00:00Z,5
Georgia,2015,22,06/06/2015,1456,2015-06-06T04:00:00Z,6
Georgia,2015,23,06/13/2015,1478,2015-06-13T04:00:00Z,6
Georgia,2015,24,06/20/2015,1457,2015-06-20T04:00:00Z,6
Georgia,2015,25,06/27/2015,1522,2015-06-27T04:00:00Z,6
Georgia,2015,26,07/04/2015,1437,2015-07-04T04:00:00Z,7
Georgia,2015,27,07/11/2015,1466,2015-07-11T04:00:00Z,7
Georgia,2015,28,07/18/2015,1475,2015-07-18T04:00:00Z,7
Georgia,2015,29,07/25/2015,1453,2015-07-25T04:00:00Z,7
Georgia,2015,30,08/01/2015,1463,2015-08-01T04:00:00Z,8
Georgia,2015,31,08/08/2015,1441,2015-08-08T04:00:00Z,8
Georgia,2015,32,08/15/2015,1408,2015-08-15T04:00:00Z,8
Georgia,2015,33,08/22/2015,1434,2015-08-22T04:00:00Z,8
Georgia,2015,34,08/29/2015,1414,2015-08-29T04:00:00Z,8
Georgia,2015,35,09/05/2015,1444,2015-09-05T04:00:00Z,9
Georgia,2015,36,09/12/2015,1438,2015-09-12T04:00:00Z,9
Georgia,2015,37,09/19/2015,1468,2015-09-19T04:00:00Z,9
Georgia,2015,38,09/26/2015,1459,2015-09-26T04:00:00Z,9
Georgia,2015,39,10/03/2015,1464,2015-10-03T04:00:00Z,10
Georgia,2015,40,10/10/2015,1473,2015-10-10T04:00:00Z,10
Georgia,2015,41,10/17/2015,1451,2015-10-17T04:00:00Z,10
Georgia,2015,42,10/24/2015,1515,2015-10-24T04:00:00Z,10
Georgia,2015,43,10/31/2015,1573,2015-10-31T04:00:00Z,10
Georgia,2015,44,11/07/2015,1597,2015-11-07T05:00:00Z,11
Georgia,2015,45,11/14/2015,1530,2015-11-14T05:00:00Z,11
Georgia,2015,46,11/21/2015,1575,2015-11-21T05:00:00Z,11
Georgia,2015,47,11/28/2015,1596,2015-11-28T05:00:00Z,11
Georgia,2015,48,12/05/2015,1583,2015-12-05T05:00:00Z,12
Georgia,2015,49,12/12/2015,1704,2015-12-12T05:00:00Z,12
Georgia,2015,50,12/19/2015,1556,2015-12-19T05:00:00Z,12
Georgia,2015,51,12/26/2015,1630,2015-12-26T05:00:00Z,12
Georgia,2015,52,01/02/2016,1553,2016-01-02T05:00:00Z,1
Georgia,2016,1,01/09/2016,1641,2016-01-09T05:00:00Z,1
Georgia,2016,2,01/16/2016,1665,2016-01-16T05:00:00Z,1
Georgia,2016,3,01/23/2016,1657,2016-01-23T05:00:00Z,1
Georgia,2016,4,01/30/2016,1672,2016-01-30T05:00:00Z,1
Georgia,2016,5,02/06/2016,1604,2016-02-06T05:00:00Z,2
Georgia,2016,6,02/13/2016,1701,2016-02-13T05:00:00Z,2
Georgia,2016,7,02/20/2016,1624,2016-02-20T05:00:00Z,2
Georgia,2016,8,02/27/2016,1611,2016-02-27T05:00:00Z,2
Georgia,2016,9,03/05/2016,1600,2016-03-05T05:00:00Z,3
Georgia,2016,10,03/12/2016,1702,2016-03-12T05:00:00Z,3
Georgia,2016,11,03/19/2016,1673,2016-03-19T04:00:00Z,3
Georgia,2016,12,03/26/2016,1518,2016-03-26T04:00:00Z,3
Georgia,2016,13,04/02/2016,1612,2016-04-02T04:00:00Z,4
Georgia,2016,14,04/09/2016,1547,2016-04-09T04:00:00Z,4
Georgia,2016,15,04/16/2016,1626,2016-04-16T04:00:00Z,4
Georgia,2016,16,04/23/2016,1564,2016-04-23T04:00:00Z,4
Georgia,2016,17,04/30/2016,1497,2016-04-30T04:00:00Z,4
Georgia,2016,18,05/07/2016,1457,2016-05-07T04:00:00Z,5
Georgia,2016,19,05/14/2016,1555,2016-05-14T04:00:00Z,5
Georgia,2016,20,05/21/2016,1502,2016-05-21T04:00:00Z,5
Georgia,2016,21,05/28/2016,1445,2016-05-28T04:00:00Z,5
Georgia,2016,22,06/04/2016,1451,2016-06-04T04:00:00Z,6
Georgia,2016,23,06/11/2016,1549,2016-06-11T04:00:00Z,6
Georgia,2016,24,06/18/2016,1559,2016-06-18T04:00:00Z,6
Georgia,2016,25,06/25/2016,1469,2016-06-25T04:00:00Z,6
Georgia,2016,26,07/02/2016,1451,2016-07-02T04:00:00Z,7
Georgia,2016,27,07/09/2016,1458,2016-07-09T04:00:00Z,7
Georgia,2016,28,07/16/2016,1482,2016-07-16T04:00:00Z,7
Georgia,2016,29,07/23/2016,1515,2016-07-23T04:00:00Z,7
Georgia,2016,30,07/30/2016,1496,2016-07-30T04:00:00Z,7
Georgia,2016,31,08/06/2016,1532,2016-08-06T04:00:00Z,8
Georgia,2016,32,08/13/2016,1544,2016-08-13T04:00:00Z,8
Georgia,2016,33,08/20/2016,1485,2016-08-20T04:00:00Z,8
Georgia,2016,34,08/27/2016,1524,2016-08-27T04:00:00Z,8
Georgia,2016,35,09/03/2016,1507,2016-09-03T04:00:00Z,9
Georgia,2016,36,09/10/2016,1526,2016-09-10T04:00:00Z,9
Georgia,2016,37,09/17/2016,1510,2016-09-17T04:00:00Z,9
Georgia,2016,38,09/24/2016,1517,2016-09-24T04:00:00Z,9
Georgia,2016,39,10/01/2016,1479,2016-10-01T04:00:00Z,10
Georgia,2016,40,10/08/2016,1502,2016-10-08T04:00:00Z,10
Georgia,2016,41,10/15/2016,1509,2016-10-15T04:00:00Z,10
Georgia,2016,42,10/22/2016,1411,2016-10-22T04:00:00Z,10
Georgia,2016,43,10/29/2016,1607,2016-10-29T04:00:00Z,10
Georgia,2016,44,11/05/2016,1475,2016-11-05T04:00:00Z,11
Georgia,2016,45,11/12/2016,1572,2016-11-12T05:00:00Z,11
Georgia,2016,46,11/19/2016,1596,2016-11-19T05:00:00Z,11
Georgia,2016,47,11/26/2016,1616,2016-11-26T05:00:00Z,11
Georgia,2016,48,12/03/2016,1708,2016-12-03T05:00:00Z,12
Georgia,2016,49,12/10/2016,1691,2016-12-10T05:00:00Z,12
Georgia,2016,50,12/17/2016,1775,2016-12-17T05:00:00Z,12
Georgia,2016,51,12/24/2016,1642,2016-12-24T05:00:00Z,12
Georgia,2016,52,12/31/2016,1718,2016-12-31T05:00:00Z,12
Georgia,2017,1,01/07/2017,1816,2017-01-07T05:00:00Z,1
Georgia,2017,2,01/14/2017,1751,2017-01-14T05:00:00Z,1
Georgia,2017,3,01/21/2017,1733,2017-01-21T05:00:00Z,1
Georgia,2017,4,01/28/2017,1620,2017-01-28T05:00:00Z,1
Georgia,2017,5,02/04/2017,1693,2017-02-04T05:00:00Z,2
Georgia,2017,6,02/11/2017,1701,2017-02-11T05:00:00Z,2
Georgia,2017,7,02/18/2017,1662,2017-02-18T05:00:00Z,2
Georgia,2017,8,02/25/2017,1711,2017-02-25T05:00:00Z,2
Georgia,2017,9,03/04/2017,1631,2017-03-04T05:00:00Z,3
Georgia,2017,10,03/11/2017,1676,2017-03-11T05:00:00Z,3
Georgia,2017,11,03/18/2017,1695,2017-03-18T04:00:00Z,3
Georgia,2017,12,03/25/2017,1694,2017-03-25T04:00:00Z,3
Georgia,2017,13,04/01/2017,1756,2017-04-01T04:00:00Z,4
Georgia,2017,14,04/08/2017,1596,2017-04-08T04:00:00Z,4
Georgia,2017,15,04/15/2017,1585,2017-04-15T04:00:00Z,4
Georgia,2017,16,04/22/2017,1644,2017-04-22T04:00:00Z,4
Georgia,2017,17,04/29/2017,1563,2017-04-29T04:00:00Z,4
Georgia,2017,18,05/06/2017,1632,2017-05-06T04:00:00Z,5
Georgia,2017,19,05/13/2017,1447,2017-05-13T04:00:00Z,5
Georgia,2017,20,05/20/2017,1582,2017-05-20T04:00:00Z,5
Georgia,2017,21,05/27/2017,1534,2017-05-27T04:00:00Z,5
Georgia,2017,22,06/03/2017,1507,2017-06-03T04:00:00Z,6
Georgia,2017,23,06/10/2017,1527,2017-06-10T04:00:00Z,6
Georgia,2017,24,06/17/2017,1510,2017-06-17T04:00:00Z,6
Georgia,2017,25,06/24/2017,1596,2017-06-24T04:00:00Z,6
Georgia,2017,26,07/01/2017,1497,2017-07-01T04:00:00Z,7
Georgia,2017,27,07/08/2017,1517,2017-07-08T04:00:00Z,7
Georgia,2017,28,07/15/2017,1492,2017-07-15T04:00:00Z,7
Georgia,2017,29,07/22/2017,1565,2017-07-22T04:00:00Z,7
Georgia,2017,30,07/29/2017,1517,2017-07-29T04:00:00Z,7
Georgia,2017,31,08/05/2017,1501,2017-08-05T04:00:00Z,8
Georgia,2017,32,08/12/2017,1487,2017-08-12T04:00:00Z,8
Georgia,2017,33,08/19/2017,1572,2017-08-19T04:00:00Z,8
Georgia,2017,34,08/26/2017,1484,2017-08-26T04:00:00Z,8
Georgia,2017,35,09/02/2017,1529,2017-09-02T04:00:00Z,9
Georgia,2017,36,09/09/2017,1512,2017-09-09T04:00:00Z,9
Georgia,2017,37,09/16/2017,1587,2017-09-16T04:00:00Z,9
Georgia,2017,38,09/23/2017,1518,2017-09-23T04:00:00Z,9
Georgia,2017,39,09/30/2017,1527,2017-09-30T04:00:00Z,9
Georgia,2017,40,10/07/2017,1546,2017-10-07T04:00:00Z,10
Georgia,2017,41,10/14/2017,1591,2017-10-14T04:00:00Z,10
Georgia,2017,42,10/21/2017,1678,2017-10-21T04:00:00Z,10
Georgia,2017,43,10/28/2017,1528,2017-10-28T04:00:00Z,10
Georgia,2017,44,11/04/2017,1626,2017-11-04T04:00:00Z,11
Georgia,2017,45,11/11/2017,1636,2017-11-11T05:00:00Z,11
Georgia,2017,46,11/18/2017,1573,2017-11-18T05:00:00Z,11
Georgia,2017,47,11/25/2017,1629,2017-11-25T05:00:00Z,11
Georgia,2017,48,12/02/2017,1630,2017-12-02T05:00:00Z,12
Georgia,2017,49,12/09/2017,1705,2017-12-09T05:00:00Z,12
Georgia,2017,50,12/16/2017,1704,2017-12-16T05:00:00Z,12
Georgia,2017,51,12/23/2017,1739,2017-12-23T05:00:00Z,12
Georgia,2017,52,12/30/2017,1677,2017-12-30T05:00:00Z,12
Georgia,2018,1,01/06/2018,1934,2018-01-06T05:00:00Z,1
Georgia,2018,2,01/13/2018,2073,2018-01-13T05:00:00Z,1
Georgia,2018,3,01/20/2018,1970,2018-01-20T05:00:00Z,1
Georgia,2018,4,01/27/2018,1979,2018-01-27T05:00:00Z,1
Georgia,2018,5,02/03/2018,1894,2018-02-03T05:00:00Z,2
Georgia,2018,6,02/10/2018,1945,2018-02-10T05:00:00Z,2
Georgia,2018,7,02/17/2018,1891,2018-02-17T05:00:00Z,2
Georgia,2018,8,02/24/2018,1623,2018-02-24T05:00:00Z,2
Georgia,2018,9,03/03/2018,1599,2018-03-03T05:00:00Z,3
Georgia,2018,10,03/10/2018,1648,2018-03-10T05:00:00Z,3
Georgia,2018,11,03/17/2018,1694,2018-03-17T04:00:00Z,3
Georgia,2018,12,03/24/2018,1649,2018-03-24T04:00:00Z,3
Georgia,2018,13,03/31/2018,1684,2018-03-31T04:00:00Z,3
Georgia,2018,14,04/07/2018,1614,2018-04-07T04:00:00Z,4
Georgia,2018,15,04/14/2018,1627,2018-04-14T04:00:00Z,4
Georgia,2018,16,04/21/2018,1614,2018-04-21T04:00:00Z,4
Georgia,2018,17,04/28/2018,1649,2018-04-28T04:00:00Z,4
Georgia,2018,18,05/05/2018,1604,2018-05-05T04:00:00Z,5
Georgia,2018,19,05/12/2018,1680,2018-05-12T04:00:00Z,5
Georgia,2018,20,05/19/2018,1555,2018-05-19T04:00:00Z,5
Georgia,2018,21,05/26/2018,1527,2018-05-26T04:00:00Z,5
Georgia,2018,22,06/02/2018,1608,2018-06-02T04:00:00Z,6
Georgia,2018,23,06/09/2018,1536,2018-06-09T04:00:00Z,6
Georgia,2018,24,06/16/2018,1517,2018-06-16T04:00:00Z,6
Georgia,2018,25,06/23/2018,1494,2018-06-23T04:00:00Z,6
Georgia,2018,26,06/30/2018,1546,2018-06-30T04:00:00Z,6
Georgia,2018,27,07/07/2018,1501,2018-07-07T04:00:00Z,7
Georgia,2018,28,07/14/2018,1512,2018-07-14T04:00:00Z,7
Georgia,2018,29,07/21/2018,1480,2018-07-21T04:00:00Z,7
Georgia,2018,30,07/28/2018,1512,2018-07-28T04:00:00Z,7
Georgia,2018,31,08/04/2018,1524,2018-08-04T04:00:00Z,8
Georgia,2018,32,08/11/2018,1527,2018-08-11T04:00:00Z,8
Georgia,2018,33,08/18/2018,1598,2018-08-18T04:00:00Z,8
Georgia,2018,34,08/25/2018,1596,2018-08-25T04:00:00Z,8
Georgia,2018,35,09/01/2018,1568,2018-09-01T04:00:00Z,9
Georgia,2018,36,09/08/2018,1439,2018-09-08T04:00:00Z,9
Georgia,2018,37,09/15/2018,1522,2018-09-15T04:00:00Z,9
Georgia,2018,38,09/22/2018,1579,2018-09-22T04:00:00Z,9
Georgia,2018,39,09/29/2018,1485,2018-09-29T04:00:00Z,9
Georgia,2018,40,10/06/2018,1605,2018-10-06T04:00:00Z,10
Georgia,2018,41,10/13/2018,1506,2018-10-13T04:00:00Z,10
Georgia,2018,42,10/20/2018,1505,2018-10-20T04:00:00Z,10
Georgia,2018,43,10/27/2018,1616,2018-10-27T04:00:00Z,10
Georgia,2018,44,11/03/2018,1624,2018-11-03T04:00:00Z,11
Georgia,2018,45,11/10/2018,1578,2018-11-10T05:00:00Z,11
Georgia,2018,46,11/17/2018,1662,2018-11-17T05:00:00Z,11
Georgia,2018,47,11/24/2018,1695,2018-11-24T05:00:00Z,11
Georgia,2018,48,12/01/2018,1690,2018-12-01T05:00:00Z,12
Georgia,2018,49,12/08/2018,1693,2018-12-08T05:00:00Z,12
Georgia,2018,50,12/15/2018,1774,2018-12-15T05:00:00Z,12
Georgia,2018,51,12/22/2018,1771,2018-12-22T05:00:00Z,12
Georgia,2018,52,12/29/2018,1760,2018-12-29T05:00:00Z,12
Hawaii,2014,1,01/04/2014,117,2014-01-04T05:00:00Z,1
Hawaii,2014,2,01/11/2014,201,2014-01-11T05:00:00Z,1
Hawaii,2014,3,01/18/2014,222,2014-01-18T05:00:00Z,1
Hawaii,2014,4,01/25/2014,199,2014-01-25T05:00:00Z,1
Hawaii,2014,5,02/01/2014,210,2014-02-01T05:00:00Z,2
Hawaii,2014,6,02/08/2014,231,2014-02-08T05:00:00Z,2
Hawaii,2014,7,02/15/2014,223,2014-02-15T05:00:00Z,2
Hawaii,2014,8,02/22/2014,218,2014-02-22T05:00:00Z,2
Hawaii,2014,9,03/01/2014,223,2014-03-01T05:00:00Z,3
Hawaii,2014,10,03/08/2014,215,2014-03-08T05:00:00Z,3
Hawaii,2014,11,03/15/2014,207,2014-03-15T04:00:00Z,3
Hawaii,2014,12,03/22/2014,231,2014-03-22T04:00:00Z,3
Hawaii,2014,13,03/29/2014,221,2014-03-29T04:00:00Z,3
Hawaii,2014,14,04/05/2014,228,2014-04-05T04:00:00Z,4
Hawaii,2014,15,04/12/2014,207,2014-04-12T04:00:00Z,4
Hawaii,2014,16,04/19/2014,233,2014-04-19T04:00:00Z,4
Hawaii,2014,17,04/26/2014,192,2014-04-26T04:00:00Z,4
Hawaii,2014,18,05/03/2014,215,2014-05-03T04:00:00Z,5
Hawaii,2014,19,05/10/2014,216,2014-05-10T04:00:00Z,5
Hawaii,2014,20,05/17/2014,217,2014-05-17T04:00:00Z,5
Hawaii,2014,21,05/24/2014,196,2014-05-24T04:00:00Z,5
Hawaii,2014,22,05/31/2014,209,2014-05-31T04:00:00Z,5
Hawaii,2014,23,06/07/2014,219,2014-06-07T04:00:00Z,6
Hawaii,2014,24,06/14/2014,205,2014-06-14T04:00:00Z,6
Hawaii,2014,25,06/21/2014,231,2014-06-21T04:00:00Z,6
Hawaii,2014,26,06/28/2014,188,2014-06-28T04:00:00Z,6
Hawaii,2014,27,07/05/2014,202,2014-07-05T04:00:00Z,7
Hawaii,2014,28,07/12/2014,190,2014-07-12T04:00:00Z,7
Hawaii,2014,29,07/19/2014,216,2014-07-19T04:00:00Z,7
Hawaii,2014,30,07/26/2014,205,2014-07-26T04:00:00Z,7
Hawaii,2014,31,08/02/2014,199,2014-08-02T04:00:00Z,8
Hawaii,2014,32,08/09/2014,216,2014-08-09T04:00:00Z,8
Hawaii,2014,33,08/16/2014,196,2014-08-16T04:00:00Z,8
Hawaii,2014,34,08/23/2014,218,2014-08-23T04:00:00Z,8
Hawaii,2014,35,08/30/2014,204,2014-08-30T04:00:00Z,8
Hawaii,2014,36,09/06/2014,233,2014-09-06T04:00:00Z,9
Hawaii,2014,37,09/13/2014,201,2014-09-13T04:00:00Z,9
Hawaii,2014,38,09/20/2014,221,2014-09-20T04:00:00Z,9
Hawaii,2014,39,09/27/2014,208,2014-09-27T04:00:00Z,9
Hawaii,2014,40,10/04/2014,192,2014-10-04T04:00:00Z,10
Hawaii,2014,41,10/11/2014,205,2014-10-11T04:00:00Z,10
Hawaii,2014,42,10/18/2014,190,2014-10-18T04:00:00Z,10
Hawaii,2014,43,10/25/2014,169,2014-10-25T04:00:00Z,10
Hawaii,2014,44,11/01/2014,218,2014-11-01T04:00:00Z,11
Hawaii,2014,45,11/08/2014,200,2014-11-08T05:00:00Z,11
Hawaii,2014,46,11/15/2014,183,2014-11-15T05:00:00Z,11
Hawaii,2014,47,11/22/2014,179,2014-11-22T05:00:00Z,11
Hawaii,2014,48,11/29/2014,195,2014-11-29T05:00:00Z,11
Hawaii,2014,49,12/06/2014,201,2014-12-06T05:00:00Z,12
Hawaii,2014,50,12/13/2014,190,2014-12-13T05:00:00Z,12
Hawaii,2014,51,12/20/2014,237,2014-12-20T05:00:00Z,12
Hawaii,2014,52,12/27/2014,195,2014-12-27T05:00:00Z,12
Hawaii,2014,53,01/03/2015,218,2015-01-03T05:00:00Z,1
Hawaii,2015,1,01/10/2015,266,2015-01-10T05:00:00Z,1
Hawaii,2015,2,01/17/2015,262,2015-01-17T05:00:00Z,1
Hawaii,2015,3,01/24/2015,240,2015-01-24T05:00:00Z,1
Hawaii,2015,4,01/31/2015,229,2015-01-31T05:00:00Z,1
Hawaii,2015,5,02/07/2015,262,2015-02-07T05:00:00Z,2
Hawaii,2015,6,02/14/2015,244,2015-02-14T05:00:00Z,2
Hawaii,2015,7,02/21/2015,224,2015-02-21T05:00:00Z,2
Hawaii,2015,8,02/28/2015,201,2015-02-28T05:00:00Z,2
Hawaii,2015,9,03/07/2015,231,2015-03-07T05:00:00Z,3
Hawaii,2015,10,03/14/2015,218,2015-03-14T04:00:00Z,3
Hawaii,2015,11,03/21/2015,231,2015-03-21T04:00:00Z,3
Hawaii,2015,12,03/28/2015,202,2015-03-28T04:00:00Z,3
Hawaii,2015,13,04/04/2015,213,2015-04-04T04:00:00Z,4
Hawaii,2015,14,04/11/2015,198,2015-04-11T04:00:00Z,4
Hawaii,2015,15,04/18/2015,212,2015-04-18T04:00:00Z,4
Hawaii,2015,16,04/25/2015,198,2015-04-25T04:00:00Z,4
Hawaii,2015,17,05/02/2015,195,2015-05-02T04:00:00Z,5
Hawaii,2015,18,05/09/2015,235,2015-05-09T04:00:00Z,5
Hawaii,2015,19,05/16/2015,220,2015-05-16T04:00:00Z,5
Hawaii,2015,20,05/23/2015,211,2015-05-23T04:00:00Z,5
Hawaii,2015,21,05/30/2015,219,2015-05-30T04:00:00Z,5
Hawaii,2015,22,06/06/2015,207,2015-06-06T04:00:00Z,6
Hawaii,2015,23,06/13/2015,213,2015-06-13T04:00:00Z,6
Hawaii,2015,24,06/20/2015,251,2015-06-20T04:00:00Z,6
Hawaii,2015,25,06/27/2015,207,2015-06-27T04:00:00Z,6
Hawaii,2015,26,07/04/2015,244,2015-07-04T04:00:00Z,7
Hawaii,2015,27,07/11/2015,213,2015-07-11T04:00:00Z,7
Hawaii,2015,28,07/18/2015,202,2015-07-18T04:00:00Z,7
Hawaii,2015,29,07/25/2015,179,2015-07-25T04:00:00Z,7
Hawaii,2015,30,08/01/2015,201,2015-08-01T04:00:00Z,8
Hawaii,2015,31,08/08/2015,197,2015-08-08T04:00:00Z,8
Hawaii,2015,32,08/15/2015,218,2015-08-15T04:00:00Z,8
Hawaii,2015,33,08/22/2015,220,2015-08-22T04:00:00Z,8
Hawaii,2015,34,08/29/2015,192,2015-08-29T04:00:00Z,8
Hawaii,2015,35,09/05/2015,241,2015-09-05T04:00:00Z,9
Hawaii,2015,36,09/12/2015,198,2015-09-12T04:00:00Z,9
Hawaii,2015,37,09/19/2015,221,2015-09-19T04:00:00Z,9
Hawaii,2015,38,09/26/2015,229,2015-09-26T04:00:00Z,9
Hawaii,2015,39,10/03/2015,225,2015-10-03T04:00:00Z,10
Hawaii,2015,40,10/10/2015,231,2015-10-10T04:00:00Z,10
Hawaii,2015,41,10/17/2015,212,2015-10-17T04:00:00Z,10
Hawaii,2015,42,10/24/2015,177,2015-10-24T04:00:00Z,10
Hawaii,2015,43,10/31/2015,170,2015-10-31T04:00:00Z,10
Hawaii,2015,44,11/07/2015,224,2015-11-07T05:00:00Z,11
Hawaii,2015,45,11/14/2015,187,2015-11-14T05:00:00Z,11
Hawaii,2015,46,11/21/2015,163,2015-11-21T05:00:00Z,11
Hawaii,2015,47,11/28/2015,205,2015-11-28T05:00:00Z,11
Hawaii,2015,48,12/05/2015,211,2015-12-05T05:00:00Z,12
Hawaii,2015,49,12/12/2015,205,2015-12-12T05:00:00Z,12
Hawaii,2015,50,12/19/2015,203,2015-12-19T05:00:00Z,12
Hawaii,2015,51,12/26/2015,195,2015-12-26T05:00:00Z,12
Hawaii,2015,52,01/02/2016,216,2016-01-02T05:00:00Z,1
Hawaii,2016,1,01/09/2016,231,2016-01-09T05:00:00Z,1
Hawaii,2016,2,01/16/2016,209,2016-01-16T05:00:00Z,1
Hawaii,2016,3,01/23/2016,220,2016-01-23T05:00:00Z,1
Hawaii,2016,4,01/30/2016,208,2016-01-30T05:00:00Z,1
Hawaii,2016,5,02/06/2016,210,2016-02-06T05:00:00Z,2
Hawaii,2016,6,02/13/2016,240,2016-02-13T05:00:00Z,2
Hawaii,2016,7,02/20/2016,221,2016-02-20T05:00:00Z,2
Hawaii,2016,8,02/27/2016,218,2016-02-27T05:00:00Z,2
Hawaii,2016,9,03/05/2016,233,2016-03-05T05:00:00Z,3
Hawaii,2016,10,03/12/2016,203,2016-03-12T05:00:00Z,3
